ID	sex	level	constellation	birthday	country	province	city	address	diet_prefer	memo	hobby	price	stores
1259	2	7	11	1996	187	2	5	台江区广达路64号	苦	直觉好,篮球	收藏类	255	Elmyz
1260	1	3	1	1994	182	16	15	台江区工业路380号	甜	跨界思维,爬山	运动类	364	JN3F2
1261	2	6	9	1995	45	5	3	晋安区长春路949号	辣	善於分析,举重	游戏类	440	lloeY
1262	1	5	6	1999	108	3	3	晋安区赤星路980号	苦	幽默,跑步	游戏类	147	EGrfr
1263	2	6	10	1983	87	18	14	晋安区后浦路807号	咸	幽默,乒乓球	娱乐类	184	UiRzy
1264	1	7	12	1982	32	12	9	台江区大同路769号	辣	勇敢,滑板	游戏类	77	NYUzv
1265	2	7	3	1976	190	19	13	晋安区长春路205号	酸	非常冷静,爬山	收藏类	285	AHowb
1266	2	5	2	1995	24	4	14	晋安区福马路120号	辣	抗压力,乒乓球	运动类	441	IEMEG
1267	2	8	2	1982	102	14	15	台江区工业路963号	苦	非常冷静,桌球	运动类	199	aXJY9
1268	1	10	3	2010	79	5	12	鼓楼区福新路591号	苦	勇敢,足球	运动类	436	FT25y
1269	2	3	7	2007	188	10	12	台江区大同路883号	酸	洞察力,足球	娱乐类	470	a9WFW
1270	2	6	10	1991	61	8	7	晋安区福马路694号	咸	好奇,滑板	娱乐类	242	BKZ0j
1271	1	10	5	1978	58	15	3	台江区工业路848号	咸	勇敢,乒乓球	冒险类	274	xqjsa
1272	1	5	10	1999	200	15	7	晋安区长春路877号	咸	善於分析,篮球	运动类	152	PrKWF
1273	2	4	9	1989	95	8	13	晋安区赤星路28号	酸	不计较,爬山	游戏类	348	6CuNb
1274	1	6	6	1989	12	6	2	台江区长乐南路510号	甜	幽默,跑步	游戏类	384	21jS7
1275	2	1	11	1988	198	11	6	鼓楼区白马路847号	苦	勇敢,跳绳	娱乐类	204	UCQzc
1276	1	6	12	1983	4	6	10	台江区大同路105号	辣	创造力,乒乓球	乐器类	246	O4M5z
1277	1	3	8	1976	24	7	5	晋安区后浦路573号	甜	不计较,举重	娱乐类	497	Dtwi1
1278	2	4	10	1974	66	1	1	台江区鳌峰路292号	辣	洞察力,篮球	运动类	258	JYgaj
1279	1	3	11	2000	82	1	4	台江区大同路616号	苦	跨界思维,乒乓球	冒险类	62	m9NXA
1280	2	6	11	1973	192	20	11	鼓楼区福新路423号	甜	抗压力,举重	智力类	191	CGhQ9
1281	1	1	9	1994	83	20	5	鼓楼区达明路317号	辣	好奇,滑板	冒险类	469	2l3Tj
1282	2	3	12	1977	139	15	15	晋安区赤星路799号	辣	勇敢,举重	收藏类	225	fD5bO
1283	1	8	1	1988	124	19	9	晋安区赤星路464号	辣	不计较,跑步	智力类	79	34hjC
1284	2	6	10	2008	41	2	14	晋安区后浦路499号	甜	非常冷静,跳绳	智力类	169	do95m
1285	1	1	1	1977	33	14	1	鼓楼区达明路309号	酸	跨界思维,乒乓球	收藏类	59	6bVRD
1286	2	2	12	1979	46	7	1	晋安区长春路721号	咸	抗压力,篮球	乐器类	453	dgwyS
1287	2	2	10	1981	141	2	6	晋安区赤星路617号	苦	创造力,滑旱冰	娱乐类	489	bLDkD
1288	2	1	1	2010	21	18	1	晋安区赤星路441号	苦	爱玩,滑旱冰	运动类	314	CLRON
1289	2	9	10	1977	182	19	3	鼓楼区达明路667号	咸	爱玩,足球	冒险类	133	jQ4RU
1290	1	5	10	1994	176	20	2	台江区大同路381号	酸	勇敢,跳绳	冒险类	294	pTVot
1291	2	4	3	1975	55	17	10	鼓楼区福新路534号	酸	勇敢,举重	智力类	81	vbl06
1292	1	6	8	1980	25	1	15	晋安区长春路769号	咸	幽默,跑步	收藏类	230	QGnsV
1293	2	1	1	1990	158	7	2	晋安区连福路424号	苦	抗压力,爬山	游戏类	152	QFVjc
1294	1	9	4	1987	47	8	13	鼓楼区福新路938号	辣	抗压力,足球	乐器类	398	QB1Jn
1295	2	4	10	2008	110	12	13	台江区大同路187号	辣	善於分析,爬山	运动类	486	B3HLh
1296	2	4	11	1985	46	12	11	台江区广达路473号	甜	创造力,滑板	游戏类	352	m0e0J
1297	1	3	11	1981	193	6	4	台江区工业路967号	辣	好奇,乒乓球	娱乐类	334	d3g1u
1298	1	5	12	1988	74	14	12	台江区长乐南路234号	酸	洞察力,跳绳	乐器类	362	FJiTG
1299	1	6	8	1970	62	11	12	台江区鳌峰路171号	酸	洞察力,爬山	乐器类	419	o0522
1300	1	5	12	1997	166	20	1	鼓楼区八一七路659号	咸	跨界思维,篮球	游戏类	148	h9i5r
1301	1	1	3	1983	76	8	9	鼓楼区白马路424号	辣	好奇,滑板	乐器类	74	qAFqa
1302	1	4	11	1997	30	4	3	晋安区赤星路166号	甜	洞察力,跑步	乐器类	289	q3TGo
1303	1	10	6	2005	111	2	7	晋安区连福路928号	甜	直觉好,桌球	娱乐类	429	0q3XN
1304	2	4	4	2006	199	6	6	台江区鳌峰路174号	甜	爱玩,篮球	冒险类	261	0KJeY
1305	1	1	4	2004	1	16	9	鼓楼区达明路475号	甜	勇敢,足球	冒险类	463	jzU7i
1306	1	5	10	2008	185	7	5	台江区广达路479号	咸	直觉好,桌球	智力类	157	LRnxL
1307	2	8	5	1988	129	5	1	鼓楼区八一七路447号	辣	不计较,滑板	智力类	396	LPGu6
1308	2	10	7	2000	59	1	15	台江区广达路48号	咸	跨界思维,跳绳	娱乐类	478	gfLWk
1309	1	2	6	1998	186	19	15	鼓楼区达明路209号	甜	幽默,桌球	游戏类	319	ezw12
1310	1	5	3	1986	190	15	9	晋安区福马路68号	酸	非常冷静,足球	冒险类	432	IFaCq
1311	2	6	1	2008	154	5	3	台江区鳌峰路904号	酸	创造力,爬山	乐器类	160	tMkiE
1312	1	1	8	2003	59	11	6	台江区工业路537号	苦	直觉好,篮球	乐器类	294	42PkD
1313	2	1	11	1976	41	5	13	晋安区长春路461号	咸	抗压力,乒乓球	收藏类	297	jEtdS
1314	1	10	12	1976	66	2	3	晋安区长春路475号	甜	勇敢,乒乓球	运动类	304	JDbdl
1315	2	6	7	1986	147	10	5	台江区工业路164号	酸	不计较,桌球	收藏类	257	6A5fW
1316	2	6	12	1983	166	6	2	鼓楼区八一七路503号	辣	跨界思维,乒乓球	娱乐类	488	xzuwS
1317	2	8	7	1974	71	9	8	鼓楼区福新路432号	酸	好奇,跳绳	冒险类	448	rBoqj
1318	1	10	12	1972	85	12	5	晋安区后浦路315号	咸	勇敢,足球	收藏类	244	031tK
1319	1	6	6	2004	99	17	10	鼓楼区福新路937号	苦	洞察力,篮球	运动类	98	AvQqD
1320	1	5	1	2000	95	3	7	晋安区后浦路914号	辣	直觉好,桌球	乐器类	173	qh7na
1321	1	9	4	1984	144	15	2	台江区广达路43号	苦	善於分析,足球	娱乐类	83	5nhAu
1322	1	7	10	1990	112	12	7	鼓楼区八一七路664号	辣	勇敢,爬山	冒险类	446	tgld6
1323	2	9	5	1978	173	15	13	鼓楼区达明路233号	辣	非常冷静,举重	智力类	500	8GGkf
1324	1	5	3	2008	175	17	14	台江区大同路675号	咸	善於分析,跳绳	收藏类	433	6uaxk
1325	2	6	3	1990	138	7	13	鼓楼区八一七路618号	咸	创造力,乒乓球	乐器类	164	Z0kep
1326	2	2	10	2006	63	5	3	晋安区赤星路169号	甜	好奇,举重	乐器类	58	rGRhq
1327	2	3	12	1984	138	19	5	晋安区连福路817号	酸	知性,足球	智力类	452	wgj3H
1328	2	2	9	2010	45	17	6	鼓楼区福新路85号	甜	跨界思维,滑板	智力类	209	gaxmK
1329	2	9	3	1970	127	12	6	鼓楼区八一七路515号	苦	洞察力,爬山	智力类	222	lcjSY
1330	1	4	7	1998	91	13	4	鼓楼区达明路366号	苦	幽默,跳绳	乐器类	392	PDK0T
1331	2	6	2	1987	120	12	3	台江区长乐南路739号	辣	勇敢,乒乓球	运动类	465	tIp98
1332	2	4	3	2004	54	1	11	鼓楼区八一七路698号	酸	直觉好,跳绳	冒险类	350	DUjXX
1333	1	7	3	2010	10	18	7	鼓楼区福新路966号	苦	不计较,跳绳	乐器类	385	wfL3y
1334	2	2	5	1995	6	2	7	台江区长乐南路608号	苦	勇敢,爬山	收藏类	185	VJiwe
1335	1	5	10	1990	42	3	6	台江区鳌峰路756号	咸	抗压力,爬山	游戏类	166	Rf8Ga
1336	2	10	4	1985	22	10	12	晋安区后浦路684号	咸	善於分析,跳绳	冒险类	306	2KdXp
1337	1	1	1	1999	157	11	1	鼓楼区福新路933号	辣	善於分析,爬山	游戏类	489	ypjfQ
1338	1	6	7	1970	122	2	14	台江区大同路859号	酸	善於分析,滑旱冰	智力类	224	5ZAb3
1339	2	10	6	1987	71	8	3	鼓楼区白马路997号	甜	创造力,滑旱冰	运动类	181	vZ0zM
1340	1	6	7	2006	123	7	2	台江区大同路909号	咸	洞察力,篮球	收藏类	198	qqJa0
1341	1	7	2	1994	19	6	11	台江区工业路849号	甜	创造力,滑板	收藏类	415	5o72R
1342	1	6	8	2008	17	13	6	台江区大同路189号	辣	跨界思维,跑步	收藏类	454	KgRkP
1343	2	7	8	1971	70	16	13	晋安区赤星路935号	酸	爱玩,滑旱冰	运动类	143	hbZHS
1344	1	3	8	1973	123	8	9	鼓楼区达明路837号	咸	直觉好,桌球	收藏类	374	khvCj
1345	2	5	10	2008	138	7	2	晋安区赤星路539号	辣	创造力,滑旱冰	智力类	430	YjALk
1346	2	7	5	1981	62	18	9	台江区鳌峰路931号	咸	爱玩,桌球	游戏类	444	65heG
1347	1	8	6	2009	53	8	13	台江区长乐南路675号	苦	幽默,足球	乐器类	113	1iSkm
1348	1	7	12	1971	137	14	13	台江区长乐南路66号	咸	抗压力,滑旱冰	冒险类	124	QLnpd
1349	1	1	12	1971	94	3	11	鼓楼区八一七路108号	甜	爱玩,滑板	冒险类	54	BoQNK
1350	1	4	11	2005	16	5	7	鼓楼区福新路146号	苦	善於分析,跳绳	智力类	437	pPNkC
1351	2	1	9	2004	138	13	8	鼓楼区福新路949号	辣	善於分析,跳绳	娱乐类	402	1LEsO
1352	1	1	8	1984	69	20	13	台江区长乐南路150号	咸	非常冷静,篮球	运动类	366	JKlIo
1353	2	6	12	1991	152	17	5	晋安区长春路114号	辣	不计较,跑步	乐器类	451	uZjgB
1354	1	4	8	1990	163	14	2	台江区鳌峰路787号	酸	幽默,滑旱冰	游戏类	95	29K1C
1355	2	3	4	1986	40	14	15	台江区工业路483号	酸	创造力,跑步	收藏类	173	A78Pk
1356	2	5	5	1970	150	8	14	晋安区后浦路147号	咸	好奇,乒乓球	娱乐类	73	bNBw8
1357	2	10	8	1985	56	7	12	台江区大同路991号	甜	爱玩,爬山	娱乐类	498	FQDg5
1358	1	6	4	1998	33	1	10	鼓楼区白马路400号	苦	跨界思维,爬山	智力类	83	NBKbQ
1359	1	7	11	1977	155	8	3	晋安区连福路860号	甜	创造力,跑步	收藏类	93	vcrIc
1360	2	8	6	2004	48	13	4	台江区鳌峰路189号	甜	洞察力,滑旱冰	娱乐类	141	EQ4aw
1361	2	7	5	1997	33	12	6	晋安区后浦路433号	辣	不计较,滑旱冰	游戏类	241	HOgRx
1362	1	7	8	1998	199	4	13	台江区大同路889号	咸	抗压力,篮球	收藏类	341	oO4tj
1363	1	8	11	1993	62	9	11	台江区工业路674号	辣	不计较,滑板	娱乐类	473	l0OWx
1364	1	2	11	2000	110	14	12	台江区鳌峰路757号	酸	爱玩,跑步	运动类	363	Mcsfj
1365	1	3	2	1988	114	13	11	台江区大同路312号	咸	直觉好,跑步	游戏类	74	fE4Ru
1366	1	5	7	1977	107	12	6	台江区鳌峰路96号	酸	不计较,足球	收藏类	85	xoO2N
1367	1	4	8	1971	37	12	13	晋安区连福路602号	苦	创造力,乒乓球	游戏类	214	jqjW8
1368	1	4	12	1989	41	2	13	台江区工业路59号	酸	知性,乒乓球	智力类	449	F14dm
1369	2	1	2	1983	200	5	6	鼓楼区福新路841号	咸	善於分析,桌球	收藏类	236	n9Xvg
1370	2	9	2	1986	88	8	7	晋安区赤星路261号	苦	爱玩,乒乓球	娱乐类	370	baKZs
1371	1	5	2	1999	42	19	7	鼓楼区达明路218号	辣	爱玩,足球	游戏类	300	zrVXs
1372	1	3	7	1970	197	10	6	晋安区连福路799号	咸	善於分析,爬山	乐器类	427	z7bEk
1373	1	7	12	2008	114	14	6	台江区大同路914号	酸	直觉好,滑板	收藏类	119	jcEEW
1374	2	3	8	1985	175	7	4	台江区鳌峰路602号	酸	勇敢,跳绳	智力类	192	QQSxt
1375	2	10	10	1984	107	11	15	鼓楼区八一七路94号	酸	跨界思维,篮球	娱乐类	304	q86Fj
1376	2	2	8	1995	23	8	10	晋安区赤星路15号	苦	非常冷静,爬山	冒险类	50	1ONN2
1377	1	1	3	1982	65	18	13	台江区广达路892号	甜	知性,桌球	运动类	208	WcAPx
1378	1	2	7	2000	187	4	3	鼓楼区福新路645号	酸	创造力,桌球	冒险类	61	CFMkT
1379	2	3	11	2005	177	16	1	晋安区长春路333号	酸	直觉好,滑板	乐器类	377	uRwUo
1380	1	3	11	1972	148	20	13	鼓楼区福新路439号	咸	不计较,滑旱冰	智力类	110	IyBLy
1381	1	5	1	1989	33	7	4	鼓楼区福新路278号	酸	勇敢,滑板	游戏类	155	B8wl7
1382	1	10	2	1972	101	11	3	晋安区赤星路866号	苦	勇敢,滑板	乐器类	351	cxF62
1383	2	1	11	2009	20	15	3	鼓楼区达明路146号	辣	善於分析,跑步	冒险类	484	DDpUZ
1384	1	10	10	1985	132	19	3	鼓楼区福新路53号	甜	创造力,滑板	收藏类	263	fznVF
1385	1	7	9	2001	186	13	4	鼓楼区福新路550号	咸	善於分析,桌球	智力类	367	EU1Lc
1386	2	6	1	1985	131	5	11	台江区大同路993号	咸	善於分析,足球	游戏类	222	SFSUr
1387	2	3	1	2005	109	5	3	鼓楼区八一七路959号	苦	爱玩,跳绳	娱乐类	428	jWjfr
1388	1	6	6	2007	109	16	8	晋安区福马路246号	辣	爱玩,乒乓球	运动类	413	PVs6S
1389	1	2	2	1986	94	4	7	晋安区长春路112号	甜	跨界思维,爬山	娱乐类	71	QobaG
1390	1	2	8	2005	138	6	15	鼓楼区达明路574号	咸	洞察力,跑步	运动类	462	aWbtD
1391	1	7	11	2009	181	7	4	鼓楼区白马路461号	苦	善於分析,乒乓球	收藏类	481	QX9BL
1392	2	1	11	1972	102	16	15	鼓楼区福新路818号	辣	勇敢,桌球	乐器类	473	bLqIM
1393	2	4	12	1986	43	7	14	晋安区长春路881号	咸	好奇,爬山	乐器类	310	rQeHU
1394	1	10	12	2001	191	11	10	晋安区长春路413号	咸	洞察力,滑旱冰	娱乐类	345	AO3yH
1395	2	9	8	1973	35	17	15	晋安区后浦路402号	甜	勇敢,爬山	冒险类	183	ywFsF
1396	2	5	8	1970	22	2	11	晋安区福马路7号	甜	跨界思维,举重	智力类	387	0I9sV
1397	1	1	9	1999	15	6	6	鼓楼区福新路915号	甜	抗压力,滑板	娱乐类	386	ictvl
1398	2	1	9	1995	138	20	3	台江区工业路615号	苦	非常冷静,滑板	乐器类	400	q1xID
1399	2	7	10	2006	16	19	13	台江区广达路747号	咸	抗压力,爬山	娱乐类	416	FBIA2
1400	2	4	10	1984	76	17	4	鼓楼区福新路588号	甜	非常冷静,桌球	运动类	251	xh59w
1401	2	2	10	1998	171	13	13	台江区工业路468号	咸	非常冷静,篮球	收藏类	217	XWIEE
1402	2	4	5	1996	1	14	2	鼓楼区福新路643号	辣	幽默,滑板	智力类	409	ufEAg
1403	1	2	5	1981	81	3	11	鼓楼区八一七路88号	辣	洞察力,跳绳	运动类	491	U9gNz
1404	2	6	2	1997	41	3	14	鼓楼区八一七路846号	酸	善於分析,滑板	智力类	458	86hYU
1405	1	8	8	1992	79	17	6	晋安区福马路660号	苦	跨界思维,爬山	智力类	146	es90c
1406	2	6	5	1992	60	3	5	鼓楼区达明路977号	苦	抗压力,桌球	娱乐类	87	BZzHP
1407	2	8	9	1983	176	12	11	台江区长乐南路586号	甜	勇敢,桌球	收藏类	295	a7DKt
1408	1	5	9	2006	163	4	15	晋安区后浦路276号	苦	不计较,乒乓球	运动类	161	Qwnp6
1409	1	10	12	2002	156	7	8	晋安区赤星路916号	苦	直觉好,足球	运动类	212	4QMnz
1410	2	9	8	1978	32	6	10	鼓楼区福新路266号	苦	洞察力,举重	冒险类	64	8LzPx
1411	1	1	12	1990	168	6	7	晋安区福马路327号	酸	跨界思维,跑步	游戏类	172	R57Z2
1412	1	9	6	1977	93	13	12	鼓楼区达明路743号	甜	非常冷静,乒乓球	游戏类	357	M8AFw
1413	1	7	8	2007	120	19	9	晋安区赤星路186号	甜	创造力,爬山	智力类	245	lTafg
1414	1	5	3	2003	18	17	2	鼓楼区福新路318号	辣	善於分析,爬山	娱乐类	87	aKIKL
1415	1	2	1	1971	163	14	2	晋安区赤星路500号	咸	抗压力,举重	娱乐类	271	3csJ3
1416	2	2	5	2010	139	14	13	晋安区赤星路268号	酸	爱玩,跳绳	智力类	335	2SCaV
1417	1	10	10	1981	127	14	3	鼓楼区达明路485号	甜	洞察力,乒乓球	娱乐类	220	rrNX2
1418	2	8	2	1977	107	7	2	晋安区长春路562号	酸	善於分析,滑旱冰	冒险类	369	Zuu3I
1419	1	1	10	2000	175	4	8	晋安区后浦路112号	甜	幽默,足球	冒险类	250	Wfh7s
1420	1	8	11	2009	191	5	7	晋安区后浦路928号	甜	知性,乒乓球	运动类	241	14BS0
1421	1	7	4	2010	144	8	13	鼓楼区福新路638号	咸	洞察力,桌球	冒险类	159	7XTlZ
1422	1	1	6	1978	181	2	14	台江区鳌峰路511号	甜	善於分析,桌球	冒险类	120	8YPVV
1423	2	1	8	1994	139	3	6	鼓楼区福新路455号	咸	创造力,足球	运动类	124	QkuAH
1424	1	8	1	2001	49	4	9	晋安区连福路663号	酸	知性,跑步	乐器类	70	PlV7k
1425	1	5	11	2003	190	14	7	晋安区连福路519号	酸	直觉好,跑步	智力类	452	Fljf5
1426	2	3	11	2002	4	16	12	鼓楼区达明路891号	甜	好奇,足球	运动类	388	pHGfe
1427	1	7	5	1972	117	3	6	台江区鳌峰路576号	甜	知性,乒乓球	乐器类	198	4Pg8v
1428	1	5	10	1981	135	17	3	晋安区连福路918号	甜	洞察力,足球	收藏类	101	Yxv1E
1429	1	7	3	2007	45	19	13	鼓楼区福新路385号	辣	知性,举重	冒险类	97	YBs9o
1430	2	5	10	2000	198	13	15	鼓楼区达明路224号	咸	不计较,足球	收藏类	310	YPT2t
1431	1	7	12	2010	118	1	14	鼓楼区白马路603号	辣	抗压力,爬山	收藏类	300	9UV1L
1432	1	2	3	1994	182	3	2	晋安区福马路905号	咸	爱玩,举重	运动类	135	EihI2
1433	2	2	8	1973	75	19	14	鼓楼区福新路444号	辣	不计较,举重	冒险类	385	ntv8Q
1434	1	9	12	1975	146	9	11	台江区工业路216号	酸	跨界思维,滑板	游戏类	360	NXBBk
1435	2	5	4	1986	4	1	3	台江区工业路957号	辣	跨界思维,乒乓球	冒险类	205	HiSRQ
1436	2	5	3	1992	141	3	3	鼓楼区白马路307号	咸	非常冷静,举重	冒险类	447	hdpNj
1437	2	7	10	1998	77	7	12	台江区大同路213号	甜	知性,跑步	游戏类	247	XXQ1b
1438	2	2	6	2000	109	18	2	晋安区后浦路701号	酸	跨界思维,跳绳	乐器类	183	VFTId
1439	2	3	10	2007	32	4	7	鼓楼区白马路671号	酸	好奇,滑旱冰	运动类	105	Shn5R
1440	2	7	8	2008	48	19	10	鼓楼区福新路368号	甜	善於分析,篮球	游戏类	495	ocPfF
1441	2	10	7	1979	55	7	6	晋安区长春路869号	辣	勇敢,跑步	运动类	147	DAp8u
1442	2	4	12	1970	33	15	7	台江区长乐南路477号	苦	非常冷静,跑步	乐器类	401	gWYSP
1443	2	4	4	1981	150	3	14	晋安区赤星路289号	咸	创造力,篮球	游戏类	323	ts5ad
1444	1	5	3	2007	60	15	1	晋安区后浦路665号	辣	洞察力,跳绳	乐器类	383	NFjic
1445	1	4	7	1993	74	11	8	晋安区后浦路347号	甜	爱玩,滑旱冰	智力类	303	OSxcR
1446	1	1	11	1978	179	13	15	晋安区赤星路254号	苦	勇敢,乒乓球	娱乐类	135	EsxQy
1447	2	9	2	1984	14	10	13	台江区大同路307号	酸	非常冷静,篮球	智力类	410	xCcWI
1448	2	7	3	1981	109	1	8	鼓楼区福新路795号	酸	抗压力,篮球	收藏类	83	TfxaF
1449	2	5	3	1985	31	13	10	鼓楼区福新路926号	辣	直觉好,篮球	收藏类	376	9IwmT
1450	2	7	7	2000	51	7	7	晋安区后浦路253号	辣	爱玩,篮球	运动类	388	HheZI
1451	2	9	5	1999	153	20	15	台江区广达路161号	苦	爱玩,篮球	冒险类	165	pbFr3
1452	1	2	7	1974	49	16	9	台江区大同路90号	苦	跨界思维,滑板	收藏类	270	rQc9X
1453	1	3	7	1971	15	11	6	台江区大同路792号	酸	爱玩,乒乓球	游戏类	118	l1fK9
1454	1	7	10	1976	71	17	10	晋安区连福路676号	甜	善於分析,跑步	运动类	115	522Tj
1455	1	6	10	1976	53	4	12	鼓楼区白马路407号	辣	非常冷静,滑板	冒险类	287	xKm2z
1456	1	6	11	2003	71	16	12	台江区大同路667号	苦	善於分析,篮球	娱乐类	462	o3tKS
1457	1	3	2	1978	8	11	8	鼓楼区福新路416号	辣	善於分析,乒乓球	收藏类	229	p71y4
1458	2	10	12	1971	163	7	4	台江区工业路833号	甜	抗压力,跑步	收藏类	340	XQiMq
1459	1	10	10	1975	124	8	5	鼓楼区达明路321号	酸	非常冷静,跑步	乐器类	269	b2qeV
1460	2	5	9	2007	44	4	3	晋安区长春路366号	苦	不计较,跳绳	娱乐类	254	KDhI9
1461	1	5	3	1974	24	5	3	晋安区连福路694号	酸	跨界思维,滑板	乐器类	333	EoAr4
1462	2	5	2	1999	85	8	1	晋安区赤星路369号	辣	不计较,跑步	娱乐类	395	QK0yC
1463	1	1	10	1990	25	13	9	台江区大同路919号	酸	直觉好,篮球	智力类	143	IcdlX
1464	2	5	6	1972	191	8	1	台江区工业路332号	甜	洞察力,跳绳	乐器类	312	mZW75
1465	2	3	9	2010	46	19	9	鼓楼区福新路505号	酸	创造力,爬山	冒险类	52	jPfNP
1466	2	8	10	2010	174	6	15	鼓楼区达明路537号	甜	非常冷静,篮球	冒险类	407	LKPKI
1467	1	4	3	1971	188	9	15	台江区大同路615号	咸	好奇,桌球	运动类	470	9v65j
1468	2	7	9	1989	79	19	12	台江区长乐南路404号	甜	勇敢,举重	乐器类	68	Je9Jn
1469	2	8	6	2004	70	19	14	台江区工业路834号	咸	创造力,跳绳	运动类	172	ILuuC
1470	2	9	11	1990	120	14	10	鼓楼区八一七路780号	甜	不计较,篮球	收藏类	113	Asyzs
1471	2	3	7	1973	42	17	6	台江区大同路804号	酸	跨界思维,乒乓球	收藏类	396	s9cDR
1472	1	1	9	1994	148	6	12	台江区鳌峰路284号	苦	创造力,桌球	游戏类	372	gBOOL
1473	2	5	2	1998	29	4	3	台江区工业路883号	苦	跨界思维,跳绳	运动类	55	AfLgq
1474	2	2	6	1991	38	11	4	晋安区福马路472号	辣	直觉好,篮球	娱乐类	182	QZ0Lh
1475	2	5	2	1978	143	1	3	台江区大同路484号	苦	洞察力,爬山	乐器类	99	DGPGg
1476	1	8	3	2000	94	15	4	晋安区连福路315号	甜	幽默,爬山	娱乐类	247	sgbFZ
1477	1	3	5	1999	188	15	8	台江区广达路285号	酸	非常冷静,滑板	娱乐类	491	tz5kv
1478	2	5	10	1973	42	18	7	台江区长乐南路837号	酸	创造力,足球	收藏类	419	VjTdV
1479	1	5	12	1983	156	1	13	台江区大同路651号	咸	善於分析,滑旱冰	乐器类	376	sbayU
1480	1	4	10	1990	45	19	9	台江区长乐南路605号	辣	跨界思维,跑步	游戏类	70	Is8zm
1481	2	3	10	1990	137	8	11	鼓楼区八一七路734号	甜	善於分析,举重	游戏类	192	t5san
1482	2	9	9	1971	198	18	8	晋安区后浦路338号	甜	幽默,桌球	收藏类	194	kQ6tW
1483	2	2	7	1988	146	14	13	台江区广达路900号	苦	勇敢,篮球	游戏类	329	SfAe7
1484	2	9	4	1997	158	12	4	晋安区赤星路693号	酸	爱玩,爬山	运动类	496	WeT5b
1485	2	1	7	1999	157	7	14	鼓楼区八一七路249号	甜	抗压力,乒乓球	娱乐类	330	7zqqT
1486	1	2	5	1989	166	10	8	晋安区赤星路874号	苦	爱玩,跑步	收藏类	156	Wc05w
1487	1	3	8	1978	17	11	3	鼓楼区白马路690号	甜	勇敢,举重	收藏类	498	iBBfg
1488	2	9	4	1985	147	20	8	鼓楼区福新路590号	辣	幽默,篮球	冒险类	143	R305C
1489	2	10	3	1979	198	16	1	晋安区连福路666号	苦	知性,足球	冒险类	168	Zecq5
1490	1	8	6	1993	70	10	11	晋安区福马路138号	酸	直觉好,爬山	游戏类	92	GUph7
